No.,Gender,Age,Studies,Studies,Position,Date Hired
1772,Male,39,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",10/16/16
1773,Female,27,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",10/16/16
1774,Male,30,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",10/16/16
1775,Male,28,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",10/16/16
1776,Male,27,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",10/16/16
1777,Female,28,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/16
1778,Male,31,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/16
1779,Female,39,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/16
1780,Male,37,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/16
1781,Male,34,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/16
1782,Female,25,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/16
1783,Male,51,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/16
1784,Female,33,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE DE PROTECCION AL MIGRANTE ""B""",11/1/16
1785,Female,25,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/16
1786,Female,42,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/16
1787,Female,28,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/16
1788,Male,29,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/16
1789,Female,24,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/16
1790,Male,38,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/16
1791,Female,26,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/16
1792,Female,34,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/16/16
1793,Female,26,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/16/16
1794,Male,31,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/16/16
1795,Female,35,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/16/16
1796,Female,37,High School,High School,AGENTE DE PROTECCION AL MIGRANTE,11/16/16
1797,Female,30,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/16/16
1798,Male,45,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/16/16
1799,Male,30,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/16/16
1800,Female,29,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",11/16/16
1801,Female,27,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",11/16/16
1802,Female,28,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/16/16
1803,Female,30,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/16/16
1804,Female,29,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/16/16
1805,Female,25,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",11/16/16
1806,Female,29,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/16/16
1807,Male,32,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/16/16
1808,Female,34,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/16/16
1809,Male,26,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/16
1810,Male,45,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/16
1811,Male,33,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/16
1812,Male,49,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/16
1813,Male,31,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/16
1814,Female,27,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/16
1815,Male,39,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/16
1816,Female,27,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/16
1817,Male,23,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/16
1818,Male,30,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/16
1819,Male,26,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/16
1820,Female,29,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/16
1821,Female,53,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/16
1822,Male,36,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/16
1823,Male,31,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/16
1824,Female,45,Technical College,Technical College,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/16
1825,Female,28,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/16
1826,Male,45,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/16
1827,Male,31,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/16
1828,Female,27,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/16
1829,Female,26,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/16
1830,Male,36,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/16
1831,Female,29,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/16
1832,Female,32,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/16
1833,Male,27,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/16
1834,Male,37,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/16
1835,Male,36,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/16
1836,Female,36,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/16
1837,Female,31,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/16
1838,Male,41,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/16
1839,Female,28,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/16
1840,Female,27,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/16
1841,Female,26,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/16
1842,Male,23,Middle School,Middle School,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/16
1843,Female,40,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/16
1844,Female,31,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/16
1845,Female,34,Master's Degree,Master's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/16
1846,Male,30,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/16
1847,Male,33,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/16
1848,Male,48,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/16/16
1849,Female,28,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/16/16
1850,Female,30,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",12/16/16
1851,Female,46,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1852,Male,30,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1853,Male,39,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1854,Female,32,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1855,Male,32,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1856,Male,28,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1857,Female,26,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1858,Female,23,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1859,Female,26,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1860,Female,32,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1861,Female,24,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1862,Female,27,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1863,Male,25,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1864,Female,25,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1865,Male,40,Middle School,Middle School,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1866,Female,28,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1867,Male,35,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1868,Female,26,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1869,Male,27,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1870,Female,38,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1871,Male,34,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1872,Male,41,Middle School,Middle School,AGENTE DE PROTECCION AL MIGRANTE,4/1/17
1873,Male,31,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1874,Male,25,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1875,Female,24,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1876,Female,30,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1877,Female,25,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1878,Female,28,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1879,Female,25,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1880,Female,33,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1881,Female,26,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1882,Female,37,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1883,Female,25,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1884,Female,50,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1885,Female,31,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1886,Male,44,Technical College,Technical College,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1887,Female,35,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1888,Male,49,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1889,Male,28,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1890,Female,25,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1891,Male,26,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1892,Female,26,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1893,Female,35,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1894,Male,28,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1895,Male,24,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1896,Male,23,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1897,Female,25,Technical College,Technical College,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1898,Male,28,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1899,Male,30,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1900,Male,48,High School,High School,AGENTE DE PROTECCION AL MIGRANTE,4/1/17
1901,Male,25,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1902,Female,30,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1903,Male,28,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1904,Male,29,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1905,Male,37,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1906,Female,26,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1907,Female,25,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1908,Male,47,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1909,Male,32,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1910,Male,45,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1911,Male,30,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1912,Male,31,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1913,Male,28,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1914,Male,39,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1915,Female,28,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1916,Male,41,Technical College,Technical College,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1917,Female,25,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1918,Female,28,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1919,Female,57,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1920,Male,26,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1921,Male,33,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1922,Male,34,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",4/1/17
1923,Female,27,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1924,Female,24,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/17
1925,Female,24,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",5/1/17
1926,Male,37,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",7/1/17
1927,Male,45,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",7/1/17
1928,Male,52,Middle School,Middle School,"AGENTE FEDERAL DE MIGRACION ""C""",7/1/17
1929,Female,27,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",7/1/17
1930,Male,37,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",7/1/17
1931,Female,33,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",7/1/17
1932,Male,42,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",7/1/17
1933,Male,30,High School,High School,"AGENTE FEDERAL DE MIGRACION ""C""",7/1/17
1934,Male,27,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",7/1/17
1935,Male,44,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",7/1/17
1936,Male,30,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",7/1/17
1937,Female,30,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",7/1/17
1938,Male,27,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",7/1/17
1939,Male,29,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",7/1/17
1940,Male,36,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",7/1/17
1941,Male,27,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",7/1/17
1942,Male,27,High School,High School,AGENTE DE PROTECCION AL MIGRANTE,7/1/17
1943,Male,44,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",7/1/17
1944,Male,26,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",7/1/17
1945,Female,29,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",7/1/17
1946,Female,25,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",7/1/17
1947,Female,25,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",7/1/17
1948,Female,26,"Bachelor's Degree ""Pasante""",Bachelor's Degree,AGENTE DE PROTECCION AL MIGRANTE,7/1/17
1949,Male,25,High School,High School,AGENTE DE PROTECCION AL MIGRANTE,7/1/17
1950,Female,25,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",7/1/17
1951,Male,40,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",7/1/17
1952,Female,31,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",7/1/17
1953,Male,25,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",7/1/17
1954,Male,29,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",7/1/17
1955,Male,32,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",7/1/17
1956,Female,26,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",7/1/17
1957,Female,27,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",7/1/17
1958,Male,26,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",7/1/17
1959,Female,25,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",7/1/17
1960,Female,25,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",7/1/17
1961,Female,37,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",7/1/17
1962,Male,32,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",7/1/17
1963,Male,25,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",7/1/17
1964,Male,39,Bachelor's Degree,Bachelor's Degree,AGENTE DE PROTECCION AL MIGRANTE,7/1/17
1965,Female,30,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",7/1/17
1966,Female,42,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",7/1/17
1967,Male,26,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",7/1/17
1968,Female,25,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",7/16/17
1969,Male,25,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",8/1/17
1970,Male,46,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",8/1/17
1971,Female,44,Master's Degree,Master's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",8/16/17
1972,Female,30,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",9/1/17
1973,Female,26,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",9/1/17
1974,Male,25,High School,High School,"AGENTE FEDERAL DE MIGRACION ""C""",9/1/17
1975,Male,26,Technical College,Technical College,"AGENTE FEDERAL DE MIGRACION ""B""",9/1/17
1976,Female,28,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",9/1/17
1977,Male,36,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",9/1/17
1978,Female,23,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",9/16/17
1979,Male,34,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",9/16/17
1980,Male,25,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",9/16/17
1981,Male,29,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",9/16/17
1982,Female,44,Technical College,Technical College,"AGENTE FEDERAL DE MIGRACION ""B""",9/16/17
1983,Male,28,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",9/16/17
1984,Male,42,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",9/16/17
1985,Male,49,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",9/16/17
1986,Female,24,Technical College,Technical College,"AGENTE FEDERAL DE MIGRACION ""B""",9/16/17
1987,Male,29,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",9/16/17
1988,Female,28,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",9/16/17
1989,Male,53,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",9/16/17
1990,Male,48,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",9/16/17
1991,Male,50,Technical College,Technical College,AGENTE DE PROTECCION AL MIGRANTE,9/16/17
1992,Female,27,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",9/16/17
1993,Male,25,Middle School,Middle School,"AGENTE FEDERAL DE MIGRACION ""B""",9/16/17
1994,Male,35,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",9/16/17
1995,Male,39,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",9/16/17
1996,Female,27,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",9/16/17
1997,Female,23,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",9/16/17
1998,Female,26,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",9/16/17
1999,Female,48,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",9/16/17
2000,Male,28,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",9/16/17
2001,Male,33,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",9/16/17
2002,Female,29,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",9/16/17
2003,Female,25,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",9/16/17
2004,Female,23,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",9/16/17
2005,Male,41,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",9/16/17
2006,Male,52,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",10/1/17
2007,Male,59,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/17
2008,Male,54,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/17
2009,Female,26,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/17
2010,Female,25,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/17
